corp_code,corp_name,ticker,market,is_listed,bizr_no,jurir_no,corp_cls,extracted_at
00442905,대성파인텍,104040,KOSDAQ,True,6088136825,1901110037223,K,2026-03-14
00444329,위메이드,112040,KOSDAQ,True,2098124419,1101111873755,K,2026-03-14
00445054,하나마이크론,067310,KOSDAQ,True,3128150630,1648110021208,K,2026-03-14
00445160,디이엔티,079810,KOSDAQ,True,3128150095,1615110044697,K,2026-03-14
00445799,서원인텍,093920,KOSDAQ,True,1238144144,1351110045041,K,2026-03-14
00445841,MDS테크,086960,KOSDAQ,True,1178122859,1101111626188,K,2026-03-14
00445869,유니포인트,121060,KONEX,True,1168162839,1101111351660,N,2026-03-14
00446460,아이디에스,078780,,False,6218133781,1801110283951,E,2026-03-14
00446479,신비앤텍,070480,,False,3128142052,1615110036545,E,2026-03-14
00446831,세실,084450,,False,1168140266,1101110768262,E,2026-03-14
00446901,코칩,126730,KOSDAQ,True,1068148878,1101111049794,K,2026-03-14
00447007,알리코제약,260660,KOSDAQ,True,1348115033,1350110038048,K,2026-03-14
00447478,엔에스브이,095300,,False,6018124992,1801110158419,E,2026-03-14
00447487,제주반도체,080220,KOSDAQ,True,1298133683,1311110047918,K,2026-03-14
00447502,바이오톡스텍,086040,KOSDAQ,True,3018145781,1501110048707,K,2026-03-14
00447575,제이앤티씨,204270,KOSDAQ,True,1198122651,1101111334583,K,2026-03-14
00447609,비에이치,090460,KOSPI,True,1228157587,1350110087483,Y,2026-03-14
00447760,미래컴퍼니,049950,KOSDAQ,True,2118196221,1101110911192,K,2026-03-14
00447928,네오티스,085910,KOSDAQ,True,1258134040,1346110015095,K,2026-03-14
00447982,에스지피엠,074000,,False,2148629309,1101111640930,E,2026-03-14
00449254,쎄트렉아이,099320,KOSDAQ,True,3148129846,1601110091283,K,2026-03-14
00449379,도이치모터스,067990,KOSDAQ,True,6098142811,1942110042721,K,2026-03-14
00450010,씨티알모빌리티,308170,KOSPI,True,6228103825,1942110014431,Y,2026-03-14
00450214,마이스코,088700,,False,6228106496,1801110137992,E,2026-03-14
00450339,에스에프씨,112240,,False,3078105002,1101110824204,E,2026-03-14
00450728,도움,078610,,False,1308156366,1211110061647,E,2026-03-14
00450931,우양에이치씨,101970,KOSDAQ,True,1348133443,1350110062633,K,2026-03-14
00450995,대모,317850,KOSDAQ,True,1138116826,1101110633556,K,2026-03-14
00451116,아이레보,072430,,False,1138145184,1101111467988,E,2026-03-14
00451268,케이이엔지,077960,,False,5138115819,1760110019338,E,2026-03-14
00453284,교촌에프앤비,339770,KOSPI,True,5138116574,1752110009005,Y,2026-03-14
00453442,해성에어로보틱스,059270,KOSDAQ,True,1398130494,1201110148800,K,2026-03-14
00453488,다이나믹디자인,145210,KOSPI,True,4108149892,2001110097272,Y,2026-03-14
00453752,제너시스템즈,073930,,False,2148649659,1101111885099,E,2026-03-14
00453929,메디포스트,078160,KOSDAQ,True,2118661218,1101112007709,K,2026-03-14
00454265,스틸플라워,087220,,False,6038140872,1801110311083,E,2026-03-14
00454399,이상네트웍스,080010,KOSDAQ,True,1078178114,1101111892010,K,2026-03-14
00454937,덕신이피씨,090410,KOSDAQ,True,1368109463,1101110730732,K,2026-03-14
00454946,그린케미칼,083420,KOSPI,True,3168103672,1614110012349,Y,2026-03-14
00455112,금빛,045890,,False,1308161229,1211110068750,E,2026-03-14
00455875,와토스코리아,079000,KOSDAQ,True,1368123922,1201110153916,K,2026-03-14
00455981,에스엔유프리시젼,080000,,False,1128149514,1101111515191,E,2026-03-14
00456218,모두투어,080160,KOSDAQ,True,2028145295,1101110609771,K,2026-03-14
00458234,아시아나IDT,267850,KOSPI,True,1048122547,1101110801848,Y,2026-03-14
00458562,에이티세미콘,089530,,False,1268155539,1344110022747,E,2026-03-14
00458915,유레스메리츠제1호,073470,,False,1208655763,1101112830580,E,2026-03-14
00459589,코크렙제3호CR리츠,073530,,False,1078637971,1101112835473,E,2026-03-14
00459871,농심홀딩스,072710,KOSPI,True,1088161052,1101112819005,Y,2026-03-14
00461690,세화피앤씨,085980,,False,1248104145,1348110000919,E,2026-03-14
00462121,이노와이어리스,073490,KOSDAQ,True,1208612537,1101112078073,K,2026-03-14
00463050,엑스로드,074140,,False,2208174221,1101111841926,E,2026-03-14
00463342,폴라리스AI파마,041910,KOSDAQ,True,1238147345,1351110047782,K,2026-03-14
00465410,맥쿼리센트럴오피스기업구조조정부동산투자회사,076850,,False,1048184859,1101112914342,E,2026-03-14
00466428,아미노로직스,074430,KOSDAQ,True,1298123337,1311110030369,K,2026-03-14
00468374,원익QnC,074600,KOSDAQ,True,5138131648,1760110035615,K,2026-03-14
00469799,이엔플러스,074610,KOSPI,True,1348608314,1355110144291,Y,2026-03-14
00470829,한솔인티큐브,070590,KOSDAQ,True,1208661116,1101112915605,K,2026-03-14
00471068,덕산하이메탈,077360,KOSDAQ,True,6208119108,2301110056969,K,2026-03-14
00471989,지비에스,076170,,False,6098161778,1942110065195,E,2026-03-14
00472890,동국알앤에스,075970,KOSDAQ,True,6158135770,1955110069249,K,2026-03-14
00473400,한컴지엠디,077280,,False,2298125921,1101111372236,E,2026-03-14
00474588,한중엔시에스,107640,KOSDAQ,True,5058123526,1701110090291,K,2026-03-14
00475286,동북아1호선박투자회사,078420,,False,6078167664,1801110473809,E,2026-03-14
00475532,테이크시스템즈,076090,,False,1348136474,1350110067229,E,2026-03-14
00475718,이엠앤아이,083470,KOSDAQ,True,1348146818,1350110096608,K,2026-03-14
00475976,인콘,083640,KOSDAQ,True,1138163616,1101112039934,K,2026-03-14
00475985,시너지이노베이션,048870,KOSDAQ,True,1208179246,1101111530959,K,2026-03-14
00476036,에프엔에스테크,083500,KOSDAQ,True,1358153423,1345110059459,K,2026-03-14
00476498,컴투스,078340,KOSDAQ,True,1088116843,1101111571250,K,2026-03-14
00477257,지나인제약,078650,,False,1298130916,1311110043776,E,2026-03-14
00477372,신지소프트,078700,,False,1058609765,1101111916836,E,2026-03-14
00478900,빅솔론,093190,KOSDAQ,True,1248602593,1358110087297,K,2026-03-14
00479705,케스피온,079190,KOSDAQ,True,1098154326,1101111551608,K,2026-03-14
00479787,인텍플러스,064290,KOSDAQ,True,1058174771,1101111204637,K,2026-03-14
00480048,모다이노칩,080420,KOSDAQ,True,1348154564,1355110106027,K,2026-03-14
00480367,SK오션플랜트,100090,KOSPI,True,6158106111,1913110003485,Y,2026-03-14
00480455,STX엔진,077970,KOSPI,True,6098162781,1942110066763,Y,2026-03-14
00480756,이트론,096040,,False,1058604644,1101111803976,E,2026-03-14
00480783,상신이디피,091580,KOSDAQ,True,1248117179,1348110016007,K,2026-03-14
00480844,하이럭스,079340,,False,1288161793,1159110055957,E,2026-03-14
00480905,영찬테크,085990,,False,2298135434,1101111627590,E,2026-03-14
00480950,이아이디,093230,,False,5138127033,1752110014707,E,2026-03-14
00481223,시노펙스멤브레인,079560,,False,1198150730,1101112332221,E,2026-03-14
00481454,금호타이어,073240,KOSPI,True,1018195610,1101112810590,Y,2026-03-14
00481676,세미텍,081220,,False,3018137563,1543110007101,E,2026-03-14
00482426,인화정공,101930,KOSDAQ,True,6098136060,1942110032988,K,2026-03-14
00483735,해성옵틱스,076610,KOSDAQ,True,1248194098,1348110069163,K,2026-03-14
00484682,엘오티베큠,083310,KOSDAQ,True,3128156143,1615110049069,K,2026-03-14
00485177,일진파워,094820,KOSDAQ,True,1308142372,1101110673966,K,2026-03-14
00486097,KT나스미디어,089600,KOSDAQ,True,2208180363,1101111905516,K,2026-03-14
00486370,성창오토텍,080470,KOSDAQ,True,1258120828,1313110020308,K,2026-03-14
00486705,아주스틸,139990,KOSPI,True,5138116496,1760110020145,Y,2026-03-14
00486875,우양,103840,KOSDAQ,True,3098101598,1644110000820,K,2026-03-14
00487546,웰크론한텍,076080,KOSDAQ,True,1268123094,1101111118276,K,2026-03-14
00488244,원일티엔아이,136150,KOSDAQ,True,1338137918,1350110093737,K,2026-03-14
00488402,서울바이오시스,092190,KOSDAQ,True,1348178872,1350110122156,K,2026-03-14
00488989,한양디지텍,078350,KOSDAQ,True,1248619959,1348110094160,K,2026-03-14
00489243,동아엘텍,088130,KOSDAQ,True,1388119462,1341110065470,K,2026-03-14
00490090,이지케어텍,099750,KOSDAQ,True,1018167322,1101112165838,K,2026-03-14
00490151,파트론,091700,KOSDAQ,True,1248605362,1358110090117,K,2026-03-14
00490179,플랜티넷,075130,KOSDAQ,True,2148660218,1101111985914,K,2026-03-14
00491053,진바이오텍,086060,KOSDAQ,True,3078114821,1612110007815,K,2026-03-14
00491336,잘만테크,090120,,False,1238147573,1351110047972,E,2026-03-14
00491415,인포바인,115310,KOSDAQ,True,1068186362,1101111877103,K,2026-03-14
00491938,GH신소재,130500,KOSDAQ,True,6158122009,1955110052004,K,2026-03-14
00492353,파이오링크,170790,KOSDAQ,True,1198141089,1101112035578,K,2026-03-14
00492706,씨싸이트,109670,KOSDAQ,True,2208159201,1101111660368,K,2026-03-14
00492894,젬백스,082270,KOSDAQ,True,3148121219,1601110069636,K,2026-03-14
00493185,제이스텍,090470,KOSDAQ,True,1308148610,1243110046030,K,2026-03-14
00493325,에이엘티,172670,KOSDAQ,True,3018170596,1501110075164,K,2026-03-14
00493431,자안바이오,221610,,False,1378130353,1244110043349,E,2026-03-14
00493501,씨디네트웍스,073710,,False,2118699301,1101111981649,E,2026-03-14
00493510,뉴프렉스,085670,KOSDAQ,True,1348156859,1350110103601,K,2026-03-14
00494218,엘엠에스,073110,KOSDAQ,True,2148629653,1101111651242,K,2026-03-14
00494476,이녹스,088390,KOSDAQ,True,1258140130,1346110018221,K,2026-03-14
00494546,오비고,352910,KOSDAQ,True,2208659870,1101112739998,K,2026-03-14
00495086,픽셀플러스,087600,KOSDAQ,True,3148132491,1601110096473,K,2026-03-14
00495554,와이앤넥스트,090740,,False,3128161684,1615110057153,E,2026-03-14
00495633,율촌,146060,KOSDAQ,True,1348120370,1243110014912,K,2026-03-14
00496003,피엘에이,082390,,False,3148133340,1601110098255,E,2026-03-14
00496225,이엠네트웍스,087730,,False,4038120392,2149110013377,E,2026-03-14
00497631,티플랙스,081150,KOSDAQ,True,1078134004,1101110822159,K,2026-03-14
00498001,모베이스,101330,KOSDAQ,True,1198130151,1101111665516,K,2026-03-14
00500254,GS,078930,KOSPI,True,2208687395,1101113045112,Y,2026-03-14
00501970,퀀타피아,078940,,False,1218167699,1201110350124,E,2026-03-14
00502474,동북아2호선박투자회사,080030,,False,6068187008,1801110487363,E,2026-03-14
00502793,아시아퍼시픽1호선박투자회사,080180,,False,6028133572,1801110487701,E,2026-03-14
00503668,LIG넥스원,079550,KOSPI,True,2158635051,1101111516933,Y,2026-03-14
00503899,사조해표,079660,,False,1058670770,1101113076779,E,2026-03-14
00504357,동북아6호선박투자회사,080410,,False,6068188157,1801110495267,E,2026-03-14
00505170,동북아3호선박투자회사,080960,,False,6068187425,1801110490506,E,2026-03-14
00505189,동북아4호선박투자회사,080970,,False,6068187430,1801110490514,E,2026-03-14
00505198,동북아5호선박투자회사,080980,,False,6068187444,1801110490522,E,2026-03-14
00505541,아시아퍼시픽2호선박투자회사,081190,,False,6028134488,1801110493386,E,2026-03-14
00505550,아시아퍼시픽3호선박투자회사,081200,,False,6028134493,1801110493394,E,2026-03-14
00505569,아시아퍼시픽4호선박투자회사,081210,,False,6028134509,1801110493401,E,2026-03-14
00506294,가비아,079940,KOSDAQ,True,2148639239,1101111777585,K,2026-03-14
00507257,아이알디,084810,,False,2148638583,1101111775745,E,2026-03-14
00508274,일진다이아,081000,KOSPI,True,3038140972,1545110029242,Y,2026-03-14
00508344,SK디앤디,210980,KOSPI,True,1018604792,1101113001685,Y,2026-03-14
00508566,국제개발,080570,,False,5158127228,1748110037336,E,2026-03-14
00510215,동북아8호선박투자회사,082110,,False,6068189078,1801110501709,E,2026-03-14
00510534,아시아퍼시픽8호선박투자회사,081930,,False,6028134741,1801110497312,E,2026-03-14
00510914,아시아퍼시픽9호선박투자회사,081940,,False,6028135022,1801110502632,E,2026-03-14
00512532,아시아퍼시픽7호선박투자회사,082260,,False,6028134760,1801110497304,E,2026-03-14
00512541,아시아퍼시픽6호선박투자회사,082250,,False,6028134756,1801110497297,E,2026-03-14
00512550,아시아퍼시픽5호선박투자회사,082240,,False,6028134775,1801110497289,E,2026-03-14
00513948,녹십자엠에스,142280,KOSDAQ,True,1358167475,1345110076627,K,2026-03-14
00516246,알에프세미,096610,KOSDAQ,True,3148128793,1601110088660,K,2026-03-14
00518873,동북아9호선박투자회사,083120,,False,6068190880,1801110513308,E,2026-03-14
00519252,THE E&M,089230,KOSDAQ,True,6038150424,1801110414837,K,2026-03-14
00520610,씨큐브,101240,KOSDAQ,True,3018147023,1543110010576,K,2026-03-14
00520887,비상교육,100220,KOSPI,True,2118707735,1101112427098,Y,2026-03-14
00521390,뉴파워프라즈마,144960,KOSDAQ,True,2128144110,1101111784952,K,2026-03-14
00521433,엔지브이아이,093510,KONEX,True,2218117048,1401110013637,N,2026-03-14
00521956,현대경매부동산일호투자회사,083160,,False,1078657749,1101113128116,E,2026-03-14
00522007,크리스에프앤씨,110790,KOSDAQ,True,2078152490,1101111572612,K,2026-03-14
00523176,광동헬스바이오,086220,KONEX,True,2158131050,1101110907521,N,2026-03-14
00523307,다원시스,068240,KOSDAQ,True,1348129935,1350110049607,K,2026-03-14
00523936,HB솔루션,297890,KOSDAQ,True,1298144690,1311110065514,K,2026-03-14
00524421,테스,095610,KOSDAQ,True,1358157375,1345110064482,K,2026-03-14
00524786,비엠티,086670,KOSDAQ,True,6068128130,1801110331502,K,2026-03-14
00525527,실리콘화일,082930,,False,2148722657,1101112645517,E,2026-03-14
00525642,코오롱생명과학,102940,KOSDAQ,True,1048152769,1101111948277,K,2026-03-14
00525679,차바이오텍,085660,KOSDAQ,True,1358158340,1345110065662,K,2026-03-14
00525864,피앤씨테크,237750,KOSDAQ,True,1388119079,1341110064711,K,2026-03-14
00525882,크레버스,096240,KOSDAQ,True,2118716710,1101112541575,K,2026-03-14
00525934,LX세미콘,108320,KOSPI,True,3148129147,1601110089395,Y,2026-03-14
00526447,동북아12호선박투자회사,083370,,False,6068191045,1801110514249,E,2026-03-14
00526465,동북아13호선박투자회사,083380,,False,6068191079,1801110514257,E,2026-03-14
00526474,동북아14호선박투자회사,083390,,False,6068191050,1801110514265,E,2026-03-14
00526599,덴티움,145720,KOSPI,True,1238157732,1351110052892,Y,2026-03-14
00526678,동방선기,099410,KOSDAQ,True,6098119396,1941110002884,K,2026-03-14
00526696,웨이브일렉트로,095270,KOSDAQ,True,1298130691,1311110043271,K,2026-03-14
00526836,미래나노텍,095500,KOSDAQ,True,2148717187,1101112577885,K,2026-03-14
00526872,이수앱지스,086890,KOSDAQ,True,1108150558,1101112203951,K,2026-03-14
00526951,이엠코리아,095190,KOSDAQ,True,6088151660,1943110012186,K,2026-03-14
00527002,화인써키트,127980,KOSDAQ,True,1378106417,1201110063785,K,2026-03-14
00527011,엘비루셈,376190,,False,5138133971,1760110038073,E,2026-03-14
00527464,에이치시티,072990,KOSDAQ,True,1268145399,1344110015635,K,2026-03-14
00527491,하이드로리튬,101670,KOSDAQ,True,1388110821,1101111125289,K,2026-03-14
00527880,썬테크놀로지스,122800,,False,1248194346,1348110067844,E,2026-03-14
00528515,한라IMS,092460,KOSDAQ,True,6068157969,1801110186907,K,2026-03-14
00528791,제일엠앤에스,412540,KOSDAQ,True,1248114298,1101110418833,K,2026-03-14
00529310,동북아10호선박투자회사,083350,,False,6068191026,1801110514223,E,2026-03-14
00529523,동북아11호선박투자회사,083360,,False,6068191031,1801110514231,E,2026-03-14
00529815,오디텍,080520,KOSDAQ,True,4038120067,2149110013103,K,2026-03-14
00530121,디에스케이,109740,KOSDAQ,True,1388113022,1341110045290,K,2026-03-14
00530185,이엔에프테크놀로지,102710,KOSDAQ,True,2118697360,1101111957195,K,2026-03-14
00530413,더코디,224060,KOSDAQ,True,3128137108,1615110031686,K,2026-03-14
00530556,예스티,122640,KOSDAQ,True,1248170534,1348110048183,K,2026-03-14
00530796,미성포리테크,094700,,False,1308164298,1211110071969,E,2026-03-14
00531014,유진테크,084370,KOSDAQ,True,1238153245,1351110051329,K,2026-03-14
00531078,유비온,084440,KOSDAQ,True,1198134860,1101111848675,K,2026-03-14
00531829,엠아이텍,179290,KOSDAQ,True,2038148392,1101110742406,K,2026-03-14
00531865,유니테크노,241690,KOSDAQ,True,6038142360,1801110327981,K,2026-03-14
00531917,톱텍,108230,KOSDAQ,True,6218122815,1845110014990,K,2026-03-14
00532059,그린생명과학,114450,KOSDAQ,True,4178130958,2062110029823,K,2026-03-14
00532129,영림원소프트랩,060850,KOSDAQ,True,2208123474,1101110944036,K,2026-03-14
00532855,한국유니온제약,080720,KOSDAQ,True,6078121765,1801110007062,K,2026-03-14
00533003,디케이락,105740,KOSDAQ,True,6068162536,1801110121507,K,2026-03-14
00533191,비보존 제약,082800,KOSDAQ,True,1248199564,1358110085019,K,2026-03-14
00533508,제이엠티,094970,KOSDAQ,True,2298132359,1101111551749,K,2026-03-14
00533580,아시아퍼시픽10호선박투자회사,083570,,False,6028136002,1801110513556,E,2026-03-14
00533678,아시아퍼시픽15호선박투자회사,083620,,False,6028136244,1801110514611,E,2026-03-14
00533696,아시아퍼시픽14호선박투자회사,083610,,False,6028136230,1801110514603,E,2026-03-14
00533757,아시아퍼시픽13호선박투자회사,083600,,False,6028136036,1801110513580,E,2026-03-14
00533793,아시아퍼시픽11호선박투자회사,083580,,False,6028136017,1801110513564,E,2026-03-14
00533809,바스칸바이오제약,354390,KONEX,True,1258116421,1101110422090,N,2026-03-14
00533836,아시아퍼시픽12호선박투자회사,083590,,False,6028136021,1801110513572,E,2026-03-14
00533924,이브이첨단소재,131400,KOSDAQ,True,5038163589,1701110262452,K,2026-03-14
00534598,한컴라이프케어,372910,KOSPI,True,1358121955,1345110021549,Y,2026-03-14
00534701,세아메카닉스,396300,KOSDAQ,True,5138116079,1760110019792,K,2026-03-14
00535375,키네마스터,139670,KOSDAQ,True,1208641987,1101112605793,K,2026-03-14
00535481,에스와이,109610,KOSDAQ,True,1248177032,1301110064351,K,2026-03-14
00535588,네오세미테크,089240,,False,3018137791,1501110040779,E,2026-03-14
00535676,테크윙,089030,KOSDAQ,True,1248198532,1348110072942,K,2026-03-14
00535719,프렉코,082220,,False,1318157387,1201110227761,E,2026-03-14
00535746,컴투스홀딩스,063080,KOSDAQ,True,1198134778,1101111848914,K,2026-03-14
00535773,엑스씨이,081500,,False,1298133209,1311110046952,E,2026-03-14
00536286,윈팩,097800,KOSDAQ,True,1268161690,1344110020543,K,2026-03-14
00536329,노블엠앤비,106520,KOSDAQ,True,1208604740,1101111905706,K,2026-03-14
00536523,로보스타,090360,KOSDAQ,True,1138151686,1101111655393,K,2026-03-14
00536541,에코프로,086520,KOSDAQ,True,2148626675,1101111598379,K,2026-03-14
00536888,케이알엠,093640,KOSDAQ,True,2148628386,1101111621956,K,2026-03-14
00537221,인바이츠바이오코아,216400,KONEX,True,1068199931,1101112250077,N,2026-03-14
00537337,앤씨앤,092600,KOSDAQ,True,2138631520,1101111413361,K,2026-03-14
00537443,아구스,078670,,False,1238168715,1352110007792,E,2026-03-14
00537832,푸른기술,094940,KOSDAQ,True,2298128699,1101111444241,K,2026-03-14
00538497,동북아15호선박투자회사,084240,,False,6068191986,1801110520254,E,2026-03-14
00539274,대상홀딩스,084690,KOSPI,True,2068601066,1101113280099,Y,2026-03-14
00540021,모빌탑,085680,,False,2138638805,1101111670630,E,2026-03-14
00540304,네이쳐글로벌,088020,,False,2148658541,1101111965875,E,2026-03-14
00540340,코리아센터,290510,,False,2068121131,1101111849714,E,2026-03-14
00540429,휴림로봇,090710,KOSDAQ,True,1098160401,1101111817828,K,2026-03-14
00540447,유니테스트,086390,KOSDAQ,True,1298133266,1311110047356,K,2026-03-14
00540571,엘디티,096870,KOSDAQ,True,3018131797,1501110031257,K,2026-03-14
00540605,이월드,084680,KOSPI,True,5038168487,1701110290867,Y,2026-03-14
00540641,동양고속,084670,KOSPI,True,1388128578,1341110131073,Y,2026-03-14
00540784,골든브릿지더블유엠경매부동산일호투자회사,084160,,False,1078663085,1101113209437,E,2026-03-14
00540863,GST,083450,KOSDAQ,True,1258139609,1313110038864,K,2026-03-14
00541163,이엠텍,091120,KOSDAQ,True,6218142053,1801110348945,K,2026-03-14
00541349,셀트리온제약,068760,KOSDAQ,True,2148671641,1101112112764,K,2026-03-14
00541437,코렌텍,104540,KOSDAQ,True,1078184746,1101111983653,K,2026-03-14
00541862,판도라티비,202960,KONEX,True,2208157969,1101111642738,N,2026-03-14
00542074,나노캠텍,091970,KOSDAQ,True,1358135463,1345110037710,K,2026-03-14
00542898,케이이엠텍,106080,KOSDAQ,True,1348166610,1350110111703,K,2026-03-14
00543073,굿앤리치부동산공경매투자회사1호,085450,,False,1078665083,1101113232941,E,2026-03-14
00543107,오킨스전자,080580,KOSDAQ,True,1388116581,1341110059845,K,2026-03-14
00543204,스테이지원엔터,078860,KOSDAQ,True,2118696978,1101111952567,K,2026-03-14
00543231,디지텍시스템스,091690,,False,1348159929,1350110106093,E,2026-03-14
00543523,코크렙제7호위탁관리부동산투자회사,086720,,False,1078670548,1101113329631,E,2026-03-14
00544452,이리츠코크렙,088260,KOSPI,True,1078667081,1101113275959,Y,2026-03-14
00544577,브이엠,089970,KOSDAQ,True,1248193411,1348110068248,K,2026-03-14
00545114,랩지노믹스,084650,KOSDAQ,True,1358153419,1345110059821,K,2026-03-14
00545716,롯데렌탈,089860,KOSPI,True,2148779183,1101113326588,Y,2026-03-14
00545734,아미코젠,092040,KOSDAQ,True,6138121213,1911110019783,K,2026-03-14
00545929,제넥신,095700,KOSDAQ,True,5068131989,1717110036705,K,2026-03-14
00547510,툴젠,199800,KOSDAQ,True,1088118555,1101111785827,K,2026-03-14
00547583,하나금융지주,086790,KOSPI,True,1078671509,1101113352004,Y,2026-03-14
00548519,큐러블,086460,,False,2018157518,1101111980584,E,2026-03-14
00548865,동북아21호선박투자회사,088010,,False,6068194299,1801110535120,E,2026-03-14
00549891,케어젠,214370,KOSDAQ,True,2148688555,1101112310946,K,2026-03-14
00549925,루트로닉,085370,,False,2298128272,1101111437379,E,2026-03-14
00550082,캔버스엔,210120,KOSDAQ,True,1018193460,1101112753873,K,2026-03-14
00550994,아이센스,099190,KOSDAQ,True,2108129428,1101111960924,K,2026-03-14
00551920,네오팜,092730,KOSDAQ,True,3058138977,1601110100688,K,2026-03-14
00552859,HLB테라퓨틱스,115450,KOSDAQ,True,3148133883,1601110099451,K,2026-03-14
00552992,진매트릭스,109820,KOSDAQ,True,1018165547,1101112124389,K,2026-03-14
00553025,데이터스트림즈,199150,KONEX,True,2148691079,1101112331918,N,2026-03-14
00554024,셀트리온헬스케어,091990,,False,1238153473,1341112007066,E,2026-03-14
00554352,아이큐어,175250,KOSDAQ,True,1148199306,1101111982720,K,2026-03-14
00554468,굿앤리치부동산공경매투자회사2호,088510,,False,1078670155,1101113313395,E,2026-03-14
00555740,툴코리아,110660,,False,6098170239,1942110076126,E,2026-03-14
00555874,제주항공,089590,KOSPI,True,6168150527,2201110050575,Y,2026-03-14
00556615,모바일어플라이언스,087260,KOSDAQ,True,1298172027,1311110115054,K,2026-03-14
00556712,힘스,238490,KOSDAQ,True,2298135638,1101111634272,K,2026-03-14
00556907,에이스테크,088800,KOSDAQ,True,1318195829,1201110397241,K,2026-03-14
00557030,동북아30호선박투자회사,089200,,False,6068195696,1801110545137,E,2026-03-14
00557049,동북아29호선박투자회사,089190,,False,6068195681,1801110545195,E,2026-03-14
00557058,동북아28호선박투자회사,089180,,False,6068195677,1801110545187,E,2026-03-14
00557067,동북아27호선박투자회사,089170,,False,6068195662,1801110545179,E,2026-03-14
00557508,GKL,114090,KOSPI,True,1048196184,1101113301457,Y,2026-03-14
00557933,진도,088790,KOSPI,True,1198187523,1101113411024,Y,2026-03-14
00560025,코크렙제8호위탁관리부동산투자회사,090540,,False,2208729825,1101113460394,E,2026-03-14
00560122,한울소재과학,091440,KOSDAQ,True,1208611843,1101112072330,K,2026-03-14
00560849,에스앤디,260970,KOSDAQ,True,3128132312,1615110028766,K,2026-03-14
00560982,바이오솔루션,086820,KOSDAQ,True,1248169186,1301110057421,K,2026-03-14
00560991,맥스브로,088810,,False,1248642877,1358110124049,E,2026-03-14
00561723,쏘닉스,088280,KOSDAQ,True,1238161707,1341110078407,K,2026-03-14
00561732,아스플로,159010,KOSDAQ,True,1348176326,1350110119749,K,2026-03-14
00561866,락앤락,115390,,False,3128180212,1648110035647,E,2026-03-14
00562245,태웅로직스,124560,KOSDAQ,True,2028153193,1101111234543,K,2026-03-14
00562360,에코볼트,097780,KOSDAQ,True,1248626275,1358110109364,K,2026-03-14
00563147,에스에이티,158300,,False,1408102004,1355110151048,E,2026-03-14
00563518,비나텍,126340,KOSDAQ,True,1238149760,1341110067418,K,2026-03-14
00563545,두산테스나,131970,KOSDAQ,True,1298154164,1311110082427,K,2026-03-14
00563837,제로투세븐,159580,KOSDAQ,True,2208176684,1101111871072,K,2026-03-14
00564562,엠씨넥스,097520,KOSPI,True,1198177345,1101113136383,Y,2026-03-14
00565154,이노션,214320,KOSPI,True,2208709310,1101113229097,Y,2026-03-14
00565215,아이티센코어,243870,KONEX,True,1078655213,1101113091107,N,2026-03-14
00567222,우림피티에스,101170,KOSDAQ,True,6098140851,1942110039934,K,2026-03-14
00567897,에스비비테크,389500,KOSDAQ,True,2158600192,1101112113142,K,2026-03-14
00568188,마이크로컨텍솔,098120,KOSDAQ,True,6218137017,1845110022448,K,2026-03-14
00568461,HC보광산업,225530,KOSDAQ,True,5088116437,1743110003882,K,2026-03-14
00569646,영우디에스피,143540,KOSDAQ,True,1298169992,1311110110921,K,2026-03-14
00569691,디엔에프,092070,KOSDAQ,True,3148138516,1601110109896,K,2026-03-14
00569992,원익테라세미콘,123100,,False,1248194031,1348110068694,E,2026-03-14
00571298,덕우전자,263600,KOSDAQ,True,5138106227,1760110006963,K,2026-03-14
00571483,오이솔루션,138080,KOSDAQ,True,4098176875,2001110180384,K,2026-03-14
00572905,ISC,095340,KOSDAQ,True,1298140132,1311110057876,K,2026-03-14
00573269,에스코넥,096630,KOSDAQ,True,1298132103,1311110045540,K,2026-03-14
00573579,평화산업,090080,KOSPI,True,5148157898,1701110309329,Y,2026-03-14
00574611,SDN,099220,KOSDAQ,True,2078141182,1101111020299,K,2026-03-14
00575106,씨유테크,376290,KOSDAQ,True,1258154366,1313110055652,K,2026-03-14
00576789,디젠스,113810,KOSDAQ,True,3128180740,1648110035910,K,2026-03-14
00576798,디아이티,110990,KOSDAQ,True,1248637544,1348110112334,K,2026-03-14
00577016,수산아이앤티,050960,KOSDAQ,True,2078151341,1101111518830,K,2026-03-14
00577335,대성하이텍,129920,KOSDAQ,True,5038152160,1701110205600,K,2026-03-14
00577380,신진에스엠,138070,KOSDAQ,True,1248186623,1348110061937,K,2026-03-14
00578130,아퓨어스,149300,KONEX,True,1288160678,1159110054727,N,2026-03-14
00578325,럭스피아,092590,KONEX,True,2208184904,1101111936579,N,2026-03-14
00578538,티피씨글로벌,130740,KOSDAQ,True,5158113874,1748110017627,K,2026-03-14
00579139,한국맥널티,222980,KOSDAQ,True,2148620763,1101111495971,K,2026-03-14
00579379,금강제강,105070,,False,6218130479,1845110018679,E,2026-03-14
00579971,칩스앤미디어,094360,KOSDAQ,True,2148730098,1101112732413,K,2026-03-14
00579980,아이티엠반도체,084850,KOSDAQ,True,1298132781,1311110046639,K,2026-03-14
00579999,고영,098460,KOSDAQ,True,1048171655,1101112508088,K,2026-03-14
